Aor_ID,Aee_ID,Q_ID,Answer
46548,46563,46394,"Tagasiside andmine on ebaregulaarne, kui jätta arvestamata üks kord aastas peetav vestlus. Ma ootaksin ise Meeliselt rohkem tagasisidet ja tean, et ka ajakirjanikud ootaksid seda. Meelise tagasiside võib olla ka üle nö otsese juhi pea. Ja just positiivset tagasisidet võiks ta rohkem anda ning see peaks olema ka hästi konkreetne. Kui ta aga annab tagasisidet, siis reeglina on see konstruktiivne. Puudust tunnen ise sellest, et kohati on tagasiside liiga üldsõnaline ning ma täpselt ka ei tea, mida ta näiteks minult ootab. Samuti ootaks rohkem tulevikku suunatud tagasisidet, et ka enda tööd ja tegemisi saaks ise hinnata paremini."
46548,46569,46545,"Tagasiside andmine. Ta oskab anda hästi konstruktiivset tagasisidet, kui näeb kuskil mingit puudust, siis näitab, kuidas seda saab lah"
46572,46548,46394,Tagasiside andmises konkurentsitult parim.
46423,46569,46394,"Tagasiside on alati olemas. Kui vaid jaguks aega, et rohkem ka artiklite vormilisse poolde süveneda."
46561,46561,46394,"Tagasiside tundub olevat üks mu nõrgemaid külgi. Vahel kipun mõne asja puhul olema ehk ka liiga kriitiline. Negatiivet tagasisidet on keeruline anda ilma vastuseisu tekitamata, positiivsest tundub lihtsalt pidev puudus olevat."
46473,46564,46394,"Tagasisidet võiks olla palju rohkem - nii negatiivsete kui positiivsete tegevuste puhul. 
Samuti kiitust (eriti kui on võetud lisaülesandeid ja need on hästi täidetud), mis ei maksa midagi ei ettevõttele ega ka juhile endale."
46461,46568,46394,Tagasisidet võiks rohkem anda
46450,46548,46395,"Tahaks nagu öelda, et alati ei ole arvamusele head põhjendust saanud, aga see ei ole ka kunagi häirinud, üldiselt on arvamused ikkagi argumenteeritud ja olulised ja huvitavad."
46563,46559,46400,"Tahaks sinus näha veel enam hasarti, emotsiooni midagi erakorralist teha, mingeid piire/tavasid ületada."
46445,46489,46400,"Tahaksin, et meie toimetuses oleks rohkem inimesi, et temal oleks võimalus delegeerida osa ülesandeid ja temal piisab aega rakendama ideed praktikasse ja kooskõlastada ajalehe üldiselt joon."
46551,46571,46401,"tähelepanelik, nutikas, taibuka"
46549,46564,46543,Tähelepanelik. Oskab avatult ja sõbralikult suhelda. Peab lugu oma kaastöötajatest.
46504,46568,46385,"Tähtsamate ja oluliste asjade puhul jah, aga mõned pisiasjad võivad ununeda/edasi lükkud aeg-ajalt :)"
46484,46552,46385,"Täidab alati antud lubadusi ja peab alati kinni oma kohustustest.
Teatab ja vabandab alati kui ei saa oma lubadusi ja kohustusi täita."
46489,46556,46545,"täidab see, mida lubab"
46460,46552,46385,Täidad antud lubadused ja oled kohusetundlik. Sinu peale võib alati kindel olla.
46443,46564,46862,"Täiesti nõus. Kui probleem on tekkinud meie osakonna ja mingi muu üksuse vahelistes suhetes, siis igal juhul seisab Mihkel meie osakonna vajaduste eest."
46563,46559,46542,Täiesti tolerantne inimene.
46567,46556,46392,Takistused pole Kadi jaoks probleemid.
46562,46552,46544,"Tal on hästi lahendatud klienditeenindus. Nii kui tellijateregistris tekib mingi probleem: tellimuste vormistamise tempo, infovahetus tootejuhtidega, klientidega suhtlemine, leiab ta mooduse, kuidas tekiks dialoog ja asi saab lahendatud."
46408,46552,46389,"Talitseb ennast pingelistes olukordades hästi. Suudab oma emotsioone ohjes hoida. On sarnastes olukordades väga nõudlikult konkreetne ja väldib liigseid sõnu.
Tigedus, virisemine ja targutamine on talle võõrad omadused."
46493,46560,46544,"Talub väga hästi pinget. Olukord kuhu ta tööle tulles saadeti ei olnud kiita. Ta on teinud halvast head. Loodan, et sa kiiresti läbi ei põle."
46550,46566,46401,"täpne, süsteemne, hea suhtleja"
46523,46555,46400,"Täpsemalt sõnastama eesmärke ja nende saavutamise viise. Nt selleks, et toode areneks on plaan suurendada autoritasusid, et saada kvaliteetsemat sisu."
46568,46562,46401,"tark, enesekindel, tahtejõuline"
46557,46566,46401,"Tark, iseteadlik, sihikindel."
46553,46564,46401,"Tark, kogenud ja süsteemne."
46556,46571,46401,"Tark, muhe ja autoriteetne"
46551,46553,46401,"tark, sihikindel, nutikas"
46536,46571,46401,"Tasakaalukas, abivalmis, kinnine"
46557,46548,46401,"Tasakaalukas, arukas, muhe."
46510,46560,46401,"Tasakaalukas, järjekindel, kinnine"
46560,46566,46401,"Tasakaalukas, loov, intelligentne, korrektne"
46552,46557,46401,"Tasakaalukas, taibukas, sõbralik"
46460,46552,46401,"Tasakaalukas, uuendusmeelne, empaatiline."
46562,46561,46401,"Tasakaalukas, viisakas, mõistlik"
46552,46553,46544,"Teab, mis toimub suures pildis. Omab visiooni,  tegutseb tuleviku vajadustest ja võimalustest lähtudes."
46552,46561,46862,Teabekirjastus
46563,46561,46862,"Teabekirjastust on märgata. Nii firmas, kui väljapool seda."
46461,46568,46385,"Teatud lubadused saavad kohe täidetud, kuid on väiksemaid asju, mille täitmisega läheb pikemalt aega."
46556,46567,46546,"Teeb hästi fotosid ja kui vaja, filmib."
46440,46550,46546,Teeb oma tööd väga asjatundlikult.
46563,46548,46384,Teed otsuseid tööst ja tööandjast lä'htu
46564,46562,46545,Tegeleb iseenda kui juhi arendamisega ning tahab õppida ja kasutada võimalusi edasi liikuda iseendaga.
46453,46550,46544,Tegeleb olukorra lahendamisega otse ja konkreetselt
46548,46557,46544,"Tegevuste kavandamine. Kui Kerttu tuli, siis ta pani paika veebi puudutava tegevuskava, mis on muutnud meie veebiarenduse senisest palju süsteemsemaks ja tulemuslikumaks Kui varemalt oli palju sahmimist ja kogu tegevus oli väga hüplik, siis nüüd on see tegevus väga kindlates raamides ja nii saavutame ka paremini tulemusi"
46548,46548,46544,"Tegevuste planeerimine. Kavandan erinevaid tegevusi ja seetõttu on välistatud ka negatiivsed üllatused või ootamatused. Näiteks lugude planeerimine, ma pigem tahan, et lähitulevikuks oleks alati olemas mingi visioon, mida siis muuta. Ei alusta hommikut nö valge lehena, see tekitab kindlsutunde endas ja ka teistes."
46561,46561,46863,"Tegin paar aastat tagasi olulise vea ja olen sellest loodetavasti õppinud. Otsisin endale osakonnas kahte asetäitjat ja veensin ametisse inimesed, kes olid küll head spetsialistid, kuid kel polnud piisavaid oskusi, ambitsiooni ega soovi suuremat vastutust võtta. Õnneks lahendasime selle olukorra ja mõlemad töötavad meie üksuses seniajani, oma endisel positsioonil. Värbasin aasta tagasi väljaspoolt maja üksusele juhi."
46551,46489,46401,"tegus, südikas, mitmekülgne"
46551,46562,46401,"tegus, tubli, aktiivne"
46457,46548,46544,"Tegutseda kriisiolukorras, mis nõuab rahulikku meelt ja kiiret tegutsemist."
46561,46561,46544,"Teha analüüse, fokuseerudes olulisele ja näha detailide taga tervikpilti"
46563,46569,46395,"Teinekord küll näid jätvat oma eriarvamuse enda teada. Võiksid julgemalt väljendada, sul on, mida öelda."
46571,46560,46400,teinekord oled liiga sirgjooneline ja nii võid kohata kolleegide vastuseisu
46571,46553,46400,"teinekord oma seisukohtades väga kinni ega arvesta teistsuguste arvamustega, isegi kui oleks põhjust"
46548,46550,46543,"Teiste tunnetega arvestab kindlasti, kuid sekkumata kuulamine on üks Anu nõrku külgi. Nt koosolekul olen pannud tähele, et ta ei lase teistel lõpetada, sekkub kohati liiga kirglikult. Isiklikus plaanis võiks Anu endal seda külge jälgida. Alluvatega on see veelgi olulisem, et pigem kuula rohkem ja ära sega vahele."
46423,46569,46546,Tekkivate ideede jagamine ja edasiandmine on väga hea omadus. Seda nii uute ideede näol kui ka juba töös olevate teemade täiustamisel.
46566,46552,46400,"Telefonimüügi plaanide vastavusse viimine toodete eelarvetega. Toodete eelarved ja telefonimüügi plaanid elavad kumbki oma elu, kuid telefonimüügi plaanid peaksid tulenema toodete müügiplaanidest. Usutavasti nõuaks see Erika osalemist toodete levitulude planeerimisel. Mul ei ole head soovitust selle kohta, kuidas jaga"
46484,46552,46862,Tellimuste müügi ja teeninduse osakond.
46408,46552,46542,"Tema jaoks ei olet esmatähtis, et kõik jagaksid tema arvamust.
Eriarvamused on tema jaoks pigem edasiviiv jõud.. Seetõttu võib vajadusel temaga eriarvamusel olla kartmata tagajärgi."
46408,46552,46862,"Tema jaoks on oluline väärikas töökeskkond, kus alluvad töötavad ja ka mugavad ja kaasaegsed töövahendid. Näiteks uus Outlook müügitöötajatele.
Juhipoolne hoolimine ja usaldus annab mulle müügijuhina kindlustunde ka teiste osakondadega suheldes oma otsuste eest kindlameelselt seista sest tean, et vajadusel toetab Erika mind kindlasti."
46553,46571,46546,Tema kaela võib igal jooksval ajahetkel veeretada nii kõige tülikama probleemi kui ka kõige väljakutsuvama eesmärgi.
46556,46567,46545,Tema peale saab alati loota.
46549,46564,46382,"Tema rõõmsameelsus, entusiasm ja hea huumorimeel, kanduvad lihtsalt ka teistele üle."
46408,46552,46385,Temaga saab 100% alati arvestada.
46549,46572,46382,"Temaga üheskoos on äärmiselt inspireeriv, meeldiv töötada. Töö on huvitav, lõbus ja äärmiselt produktiivne.
Suudab luua ühtse meeskonna tunnet ja inimesi liita. 
Kuulab teisi, mõistab nende tundeid, mõtteid, muresid. Oskab ja peab vajalikuks oma mõtteid kaastöötajatega jagada. Oskab avatult, siiralt südamest ja sõbralikult suhelda. Peab lugu oma töötajatest."
46549,46551,46382,"Temaga üheskoos on meeldiv töötada, töö laabub ja kõik meie probleemid saavad ALATI lahendatud. 
Suudab luua ühtse meeskonna tunnet ja inimesi liita.
Oskab avatult ja sõbralikult suhelda.

Aktiivne – ta reageerib positiivsetele sündmusele entusiastlikult."
46437,46548,46545,Teradest sõkalde eraldamine ehk erinevate looideede seast väärt teemade leidmine. Usaldusväärne maitse :)
46564,46568,46395,Tihti ei ole arvamust ja on kuulaja rollis.
46551,46551,46382,tihti on see õnnestu
46561,46553,46543,"Tippjuht ei saa arusaadavalt lähtuda alati teiste tunnetest, aga Igoril on arenenud empaatiavõime"
46494,46548,46545,"Toetab ajaliste võimaluste piires keerulisemate artiklite valmimist, innustub ise ja innustab teisi, mõnikord osaleb loo valmimise protsessis rohkemgi kui lihtsalt nõuandja-toimetajana."
46442,46572,46381,Toetab oma töötajaid ja julgustab neid.
46548,46572,46544,"Tõi uue elu arvamuskülgedele. Vilja juhtimisel on arvamusküljed saanud uue hingamise, muutunud mitmekesisemaks, sisulisemaks, kvaliteetsemaks. Mulle tundub, et kui VIlja teeb midagi hingega, siis need asjad ka õnnestuvad."
46548,46557,46390,"Toimetus on saanud Kerttu näol endale väga hea abimehe. Seni ma tundsin toimetuses puudust inimesest, kes annaks veebia seotud teemadel nõu ja soov"
46442,46572,46862,toimetuse
46563,46551,46400,"Toimetuse poolt vaadates oleks hirmus hea, kui reklaamikäive suureneks mitte ainult uute reklaamivõimaluste lisandumisega, vaid olemasolevate reklaamivõimaluste parema monetariseerimisega, st hindade tõstmisega. Annan aru, et ses osas pole pult asinu käes, vaid sõltub ülejäänud turuosalistest kah, kuid siiski on see 360 tagasiside koht, kus asi välja öelda:)"
46548,46563,46545,"Toimetusele oluliste põhimõtete kaitsmine. See ei paista võibolla toimetuses väga hästi välja, sest Meelis seda ise ei reklaami ja see ongi õige, et ta ei reklaami, aga ta on peatoimetajana praegu palju küpsem kui ta oli nt kolm-neli aastat tagasi. Tal on oma selged põhimõtted, ta seisab nende eest, ta ei nõustu kergekäeliselt, ta ei karda minna konflikti teiste üksuste juhtidega või ka juhtkonnaga. Mulle tundub, et Meelis on viimase paari aastaga suutnud end Äripäevas palju paremini kehtestada ja see on tegelikult kasulik ka firmale tervikuna, kuigi võib tekitada aeg-ajalt teravaid konflikte."
46564,46562,46382,Töise õhkonna loomine on neist kõige tugevam külg.
46553,46563,46545,Tolerantne teisitimõtlejate suhtes. Hea kuulaja.
46549,46572,46542,"Tolerantne, inimlik, heasoovlik."
46410,46548,46546,"Töö korraldamine. Alati kui tema on lehetoimetaja, siis asjad sujuvad, kõik teavad, mida peab tegema, mis ajaks ja mis lehes ilmub. Ajakirjaniku jaoks on see väga oluline."
46526,46560,46863,"Töö tuleb ära teha ükskõik kuidas, nõrkused ja tugevused pole olulised."
46551,46550,46545,tööalaselt võib sinule alati kindel olla
46564,46564,46542,"Tööasjadest enamasti jah. Lollusi siiski ei kannata, isegi kui see on nn eriarvamus. Ma ei viitsi eriti ebaloogiliste asjadega tegeleda ja aega r"
46471,46569,46544,"Toob Äripäeva uusi teemasid
Mulle meeldib, et Rivo ärgitusel kajastab ÄP rohkem idufirmasid ning noori ja tegusaid ärimehi."
46524,46562,46401,"Töökas
Emotsionaalne
Rõõmsameelne
Abivalmi"
46467,46562,46401,"Töökas, ambitsioonikas, nõudlik"
46562,46557,46401,"Töökas, asjalik, selgelt väljenduv."
46562,46562,46401,"Töökas, aus, järjekindel"
46562,46552,46401,"Töökas, esinduslik, hea kaastöötaja."
46562,46554,46401,"Töökas, kindel, siiras."
46529,46569,46401,"töökas, rahulik, asjali"
46551,46551,46401,"töökas, sihikindel, optimistlik"
46557,46557,46401,"Töökas, süsteemne, tundlik."
46526,46560,46400,"Töökorraldus ja motiveerimine kogu skaala ulatuses. 
Ootan Liinalt suuremat usaldust igas mõttes.  Näide: pidev kahtlustamine, et toimetaja kodukontoris olles tegeleb isiklike asjadega. Mul polegi selle jaoks mingit juhendit anda, selline suhtumine ei kuulu lihtsalt täiskasvanud inimeste vaheliste suhete juurde. Proovi usaldada ja sa näed, et sellele vastatakse samuti usaldusega.
Töökorralduse normaliseerimist. Pidev vaikne seljatagune surve, mis ootamatult veel mõni tööülesande kaela surub, teeb pikapeale paranoiliseks ja see ei tee töösuhetele midagi head. Ootan selgust (uus ülesanne on selline, teie lisatasu või teilt äravõetav kohustus on selline) ja langetatud otsuste juurde kindlaksjäämist. Kaalu tõsiselt, kas praegune töömaht ei vajaks tõsist ümbervaatamist ja parima soovitud tulemuse ehk kasumi nimel (mis peaks olema ju kõigi ühine unistus) investeerimist. 
Ja kindlasti ootan väikestki riskijulgust ja visadust millegi uue proovimisel. Kui üks võte esimest korda ei tööta, siis ei tasu seda kohe nurka visata. See on sada korda räägitud teema, aga... jänes šampust ei joo ja raamatuid ei loe ta ammugi mitte."
46561,46571,46544,"Toomas on väga osav numbrite ja exceli tabelitega. Äriplaane ja analüüse tehes on alati hea tema poole pöörduda, sest ta koostab neid väga hästi ja kiiresti. Minu arvates sobib suurepäraselt finantsjuhiks."
46561,46571,46382,"Toomas väljendab alati jõuliselt oma seisukohta, vahel võib see initsiatiipärssida"
46561,46571,46395,Toomas väljendab oma arvamust alati jõuliselt
46553,46571,46400,"Toomase asemel prooviksin lahti saada harjumusest jätta asju viimasele hetkele. Usun, et seeläbi oleks ta veelgi tulemuslikum."
46561,46571,46394,"Toomasel on hea numbriline analüüsivõime ja temalt saab aeg-ajalt väga väärtuslikku tagasisidet. Rutiinselt on meil korralised koosolekud, kus räägime nii üksuse, aga ka kogu ÄP seisust"
46561,46571,46393,Toomasele meeldib olla seotud paljude toodete ja projektidega
46561,46552,46382,"Tööõhkkond on asjalik ja rahulik, soovitan suurendada müügiosakonnas positiivset emotsionaalset powerit, mille toel sageli müük teostub, samuti empaatiat ja positiivsust klienditeeninduses."
46437,46548,46544,"Tööprotsessi juhtimine: teemade valik, allikate leidmine, loo struktuuri ja kujunduse arutelud, ajakirjaniku nõustamine jooksvalt, tag. Võib-olla teksti toimetamise ning materjali veebis välja mängimise osas on arenguruumi :)"
46549,46572,46390,"Töötab hästi kaasa meeskonnaliikmena, arendab grupis koostöösuhteid. Suudab lahendada keerulisi konfliktsituatsioone."
46549,46551,46386,Töötab hästi kaasa meeskonnaliikmena. Suudab lahendada konfliktsituatsioone.
46549,46572,46544,"Töötab pühendunult kaasa meeskonna liikmena, arendab meeskonnas koostöösuhteid."
46559,46559,46545,"Töötaja veenmine täitmaks tööülesannet, mis teda esimese hooga ei vaimusta. Vajadusel istun inimesega maha ja arutan läbi, mis talle ei meeldi ja kuidas tema sellele ülesandele läheneks. Eriti hea, kui inimene sellise vestluse lõpuks pakub ise välja täiesti toimiva lahenduse ja lõpuks on kõik rahul."
46457,46548,46400,"Töötajana pean alati oluliseks vahetut tagasisidet, sest selle järgi saan end juhtida suunas, mis ühtiks rohkem juhi ja organisatsiooni mõttemudeliga. Täna võiks proovida juurutada perioodilist tagasisidestamist, mis annaks töötajale ootuse, et tema tehtud tööle antakse hinnang ning juhised järgnevaks tegutse"
46549,46549,46544,"Töötan hästi kaasa meeskonna liikmena, arendan meeskonnas oskuslikult ja tulemuslikult koostöösuhteid. Suudan lahendada konfliktsituatsioone."
46488,46554,46381,"töötangi iseseisvalt, vajadusel konsulteerin ja küsin arvamust"
46526,46560,46390,"Töövõtja müüb tööandjale oma aega ja oskusi. Kui tööandja lisab pidevalt koormust ja uusi ülesandeid, siis tuleb seda tööaja ja teiste ülesannete arvelt. See arusaam ei ole kahjuks veel kohale jõudnud, ettepanekute ja läbirääkimiste asemel kehtib käsk."
46511,46554,46401,"Tore, rõõmsameelne ja ettevõtlik."
46534,46550,46545,"Tõsise ja kestva probleemi või probleemse isiku korral mitte ei teeskle, et probleemi pole, vaid ütleb välja, mis on halvasti ja mida saaks paremini. Alguses ütleb läbi lillede, kui see ei mõju, siis otse."
46553,46563,46544,Tugev liider. Oskab hoida üleval meeleolu.
46549,46489,46545,"Tugev organisaator, eestvedaja."
46552,46551,46545,Tuleb hästi raskustega toime.
46552,46489,46546,"Tuleb hästi raskustega toime. Ei heitu, kui kõik ei lähe nii, nagu plaanitud, suudab toimida paindlikult ja  visalt."
46552,46568,46544,"Tuleb hästi raskustega toime. Ei heitu, kui kõik ei lähe nii, nagu plaanitud, toimib loovalt ja paindlikult."
46552,46555,46544,"Tuleb hästi raskustega toime. Ei heitu, kui kõik ei lähe nii, nagu plaanitud. Otsib lahendusi, toimib loovalt ja paindlikult."
46526,46560,46386,"Tuleb tunnistada, et see oskus areneb Liinal päris kiiresti. Samas on teemasid, kus lahendust ei paista kuskilt. Näide: kujundaja ülekoormus, mille tagajärjel ootavad toimetajad pikisilmi oma faile, mistõttu takerdub ülejäänud protsess ja kõik osalised kannatavad. Põhjus: kujundaja teeb Liinalt saadud lisatööd. Käsk käib lahenduse asemel küll. Lahendus oleks anda kõik lisatööd väljaspoole maja ning kõik oleksid õnnelikud, ainult et see viib raha välja ja seetõttuleb eelistada oma töötajate ülekoormamist."
46551,46569,46545,tuled uute ideedega alati kaasa
46564,46562,46392,Tulemuse saavutamine on oluline.
46564,46551,46382,Tulemused räägivad seda.
46496,46489,46401,"tulemusele keskendunud, inimlik, sihikindel"
46562,46553,46401,"Tulemusele orienteeritud, taiplik, loogiline."
46563,46549,46401,Tulemusele orienteeritud. Õppimisvõimeline (mitte liiga tihti esinev iseloomuomadus inimestel:)). Isemotiveeruv
46549,46572,46386,Tulemustele ja lahendustele orienteeritud.
46549,46489,46544,Tulemustele ja lahendustele orienteeritud.
46549,46489,46382,Tulemustele ja lahendustele orienteeritud. Oskab suhelda ja on sõbralik.
46549,46551,46546,"Tulemustele orienteeritud: oskab seada selgeid ja väljakutsuvaid eesmärke, on orienteeritud kasvule, arengule ja kasumile. 
Äriline orientatsioon: näeb, väärtustab ja kasutab ärivõimalusi."
46553,46563,46400,"Tulevikku vaadates tuleks kasuks, kui Meelis arendaks endas teadlikult toimetuse juhtimise kompetentsi kõrval ärijuhtimise oskusi. Ma ei ütleks, et tal neid poleks, kuid kohati kipub ajakirjaniku roll temas veidi ülearu domineerima."
46557,46551,46544,"Tundub, et juhid oma meeskonda igakülgselt hästi. Nad ei tee mitte ainult häid tulemusi, vaid peavad ka sinust väga lugu."
46551,46566,46546,"tundub, et keerulised olukorrad ei ole sinu jaoks keerulised"
46564,46568,46390,"Tundub, et seda on vähe. Pigem on ta kuulaja rollis ideekoosolekutel."
46564,46568,46389,"Tundub, et seda suudab Reelika hästi."
46567,46569,46386,"Tundub, et selgitab ja üritab leida lahendusi, aga vahest on tekib tunne, et muudatused pole piisavad, mis tema tegevusele järgnevad."
46564,46551,46389,"Tundub, et siin on arenguruumi."
46493,46552,46544,Tunneb ära need inimesed kes tahavad edasi liikuda ja annab ka selleks võimaluse.
46488,46554,46546,"tunneb hästi IT poolt, finantspoolt ning alati saab sellealast nõu ja a"
46551,46550,46544,tunned keelt
46548,46550,46394,"Tunnen Anu konstruktiivsest tagasisidest puudust. Ma arvan, et see on valdkond, millega ta peaks tegelema süsteemselt ja mida ta saab seni parandada. Anu ja tema osakonnani jõuab väga oluline info meie kitsaskohtadest ja selles osas ootaksin küll suuremat ja aktiivsemat tagasisidet."
46564,46562,46543,"Tunnetega arvestab, kui kuulab sekkumisega sageli."
46450,46569,46543,"Tunnetega arvestamist ei oska jälle kommenteerida, aga kuulab küll"
46450,46548,46543,"Tunnetega arvestamist ei tea väga hästi kommenteerida, aga kuulamisoskus on küll Aivaril väga hea."
46563,46559,46863,"Tunnistan, et olen ses osas infopuuduses, kuid varasemast tean, et oskad, eriti, kui küsida, kuid teed seda konkreetselt ja ilma liigselt aega kulutamata. Mõned tahavad rohkem aega tegelemiseks:)"
46476,46551,46544,tunnustada töötajaid. kiita rohk
46423,46569,46545,"Tunnustav ja toetav suhtumine viib kaugemale kui hakkamasaamises kahtlemine. Näiteks kui töötaja on võtmas ülesannet, mida ta varem teinud ei ole, siis on hea kuulda kasvõi, et kui teised on sellega hakkama saanud, siis miks ei peaks ka mina seda suutma."
46566,46566,46544,"Turunduskampaaniate läbiviimine, alates ideest ja planeerimisest kuni teostuse ja kokkuvõtte tegemiseni"
46564,46564,46543,"Üha rohkem on see asi selge, kuid mitte 100%."
46564,46564,46388,Üha rohkem.
46434,46572,46400,"Üks asi, millele mõelda, on kirglikus ja kärsitus. Tõden, et see võib kolleegile mõjuda värske tuulepuhanguna ja innustada, kuid võib alluva teinekord ka rütmist välja viia. Seda on Viljal võimalik lihtsalt lahendada, kuna temas on nii tugevust kui ka taiplikkust eristada, kelleke ja kuidas läheneda."
46562,46560,46544,"Üks kord jäi kogu raamatuklubi meeskond haigeks. Liina oli üksinda tööl, ilma suurema kisa ja kärata tegi ta pikema perioodi kui nädal jooksul kogu töö ära. Liina tugev külg ongi nobedalt ja käratult olukordi lahendada."
46553,46572,46545,Üks paremaid sõnaseadjaid toimetuses. Tundliku sotsiaalse närviga.
46564,46562,46385,Üks tugevamaid omadusi.
46463,46548,46545,"üks väheseid toimetajaid, kellega saab pea igal teemal sisuliselt rääkida"
46526,46560,46401,"Üksikasjalik, töökas, nõudlik"
46563,46553,46389,"Üldiselt jah ja kindlasti ei kasuta sa virisevat või vinguvat hääletooni:). Kuid kohati oled sa läinud kärsitumaks, näpistanud süütenööri lühemaks, mis väljendub ründavas kõneviisis."
46567,46569,46863,"Üldiselt jah. Kui mõne inimesega on nö probleeme, siis peaks reageerima jõulisemalt."
46567,46563,46383,Üldiselt kül
46551,46569,46546,Üldiselt õnnestub õigete inimeste leidmine õigesse kohta
46436,46555,46383,"Üldiselt soovib parimat, vahel nagu ei tea, mida täpselt peaks tegema."
46473,46564,46400,"Üldiselt. (Konkreetset olukorda hetkel välja ei too)
Ära võta liiga palju teiste tööd enda kanda, selle jaoks on olemas konkreetsed inimesed, kes oma töölõigu eest vastutavad."
46548,46563,46542,"Üldiselt. on salliv, kuid aeg-ajalt eksib selle põhimõtte vastu ja võib olla eriarvamuste suhtes irooniline või pöörata teema naljaks. Positiivne on aga kindlasti see, et Meelisega julgetakse olla erineval arvamusel ja alluvad ei kardeta seda välja öelda."
46431,46550,46389,"Üldiseslt ei vingu, tige ka ei ole, enesevaltsemine on üle keskmise hea"
46443,46564,46385,"Üldjoontes jah. Mõnikord tekivad ka sellised ideed, mis esialgu tunduvad väga head, aga mingil hetkel vajuvad ära. Teinekord ei jõua info minuni, et idee ei lähe edasiarendamisele. Siis pean küsima selgitusi, et sellest otsusest aru saada. Vahel tekitab see minu ja minu kolleegi vahel arusaamatust ja me ei mõista, millal ja kellega selline otsus vastu võeti. Lõpuks tuleb välja, et otsus võeti vastu ainuisikuliselt ja unustati edasi rääkida."
46548,46548,46389,"Üldjoontes käitun nii, on väga harvad juhud, kui ma virisen või vingun ja olen tige. Kui ka olen tige, siis proovin seda mitte välja näidata. Olen ka pannud paika reegli, et ma ei anna negatiivset tagasisidet kirjalikult. Kirjalikus tekstis võib negatiivsus võimenduda."
46566,46566,46388,Üldjuhul katsun seda alati teha
46566,46566,46386,"Üldjuhul küll, kuid ilmselt surun vahel oma arvamust liigselt peale"
46557,46571,46545,Üldjuhul oled järgimisväärselt tasakaalukas ja hoiad vestlust ja teemaarendusi konkreetsena. See loob konstruktiivse õhkkonna.
46408,46552,46383,"Üle oma varju temaga hüppama ei pea. Kui on keerukamaid eesmärke, aitab ta mõelda lahendusi, kuidas neid saavutada.
Näiteks Ida-Virumaa ürituse müük Ida-Virumaal registreeritud firmadele, mida oli raske piisaval hulgal meie müügikeskkonnast saada.
Erika toel saime selle ülesandega hästi hakkama.
Aegajalt on mul tunne, et püstitan ise oma alluvatele liialt kõrgeid eesmärke. Siis ootan juhipoolset tagasisidet selle kohta."
46535,46556,46383,Ülejõu käivaid ülesandeid meil tõesti ei ole.
46572,46548,46382,"Ületamatu selles. Tean inimesi, kes töötavadki Äripäevas ainult Sinu pärast"
46551,46571,46546,üllatavaid ja ootamatuid lahendusi tuleb nagu varrukast
46563,46559,46382,Ümmarguse laua taga on üsna hea õhkkond ja ka koostööd veebikeskusega on tulemuslik.
46461,46568,46386,"Üritab jõuda töökaaslaste vaheliste probleemide allikani, kuulab mõlemad osapooled ära ning proovib lahendada olukorda."
46436,46555,46545,"Usaldab alluvate pädevust, ei sekku asjata."
46484,46552,46545,Usaldab ja arvestab alluvate ettepanekutega. On alati tähelepanelik ja hooliv
46504,46568,46381,"Usaldab määratud ülesannete täitmisel, aga on valmis nõu ja jõuga abiks olema, kui vajadus."
46572,46559,46401,"Usaldusväärne, kindel, positiivne."
46434,46548,46401,"Usaldusväärne, konstruktiivne, läbinägelik"
46571,46554,46545,"usaldusväärne, kui on võtnud endale ülesande, siis viib selle ka ellu"
46455,46557,46401,"usaldusväärne, laialdaste teadmiste ja kogemustega, rahulik"
46408,46552,46401,"Usaldusväärne, pädev, rõõmsameelne"
46571,46571,46401,"usaldusväärne, positiivne, võitleja"
46552,46552,46401,"Usaldusväärne, sõbralik, sihikindel"
46567,46569,46401,"Usaldusväärne, täpne, rah"
46550,46569,46401,"usaldusväärne, töökas, korrektne"
46553,46489,46401,"Usaldusväärne, väga töökas ja saavutustele oririenteritud. Samas ka visa ja järjekindel"
46548,46548,46545,"Usaldusväärne. Ma usun, et minu meeskonna liikmed julgevad olla minuga avameelsed ja rääkida erinevatest probleemidest. Ma ei ole usaldust kuritarvitanud ja seetõttu tekitanud õhkkonna, kus pole hirme ning kus töötajad tunnevad, et nendest hoolitakse ja nendega arvestatakse."
46563,46548,46381,Üsna hea delegeerija oled.
46523,46555,46545,"Usub alluvate võimekusse, usaldab neid."
46564,46562,46546,Usub ÄP toodetesse ning on nende fänn.
46549,46549,46383,"Usun siiralt iseendasse ja sellesse, mida teen. Olen lahendutele ja saavutustele orienteeritud."
46549,46549,46542,"Usun, et eriarvamused rikastavad."
46453,46550,46863,"Usun, et on alluvate võimetega piisavalt kursis."
46433,46569,46862,"Usun, et ta seda teeb, kuid ei saa vastata, kuna tema osakonnas otseselt ei ole."
